BATHRM,HF_BATHRM,ROOMS,BEDRM,AYB,YR_RMDL,STORIES,SALEDATE,SALEMONTH,SALEDAY,SALEYEAR,GBA,CNDTN,LANDAREA,PRICE
4,0,8,4,1910,1988,3,11/25/03 0:00,11,25,2003,2522,Good,1680,1095000
3,1,9,5,1910,2009,3,6/21/16 0:00,6,21,2016,2522,Very Good,1680,2100000
3,1,8,5,1900,2003,3,7/12/06 0:00,7,12,2006,2484,Good,1680,1602000
3,1,8,4,1906,2011,3,9/29/11 0:00,9,29,2011,2401,Average,1627,1050000
3,1,7,3,1908,2008,2,5/3/18 0:00,5,3,2018,1488,Very Good,1424,1430000
3,1,5,3,1917,2000,2,9/30/11 0:00,9,30,2011,2692,Very Good,1815,1325000
3,1,8,3,1908,2006,2,11/4/10 0:00,11,4,2010,1662,Very Good,1424,1240000
3,1,9,3,1908,2013,2,7/23/01 0:00,7,23,2001,1598,Good,1424,592250
3,1,14,5,1880,2009,3,1/12/16 0:00,1,12,2016,3465,Very Good,2090,33232
1,0,6,3,1880,2010,2,1/9/06 0:00,1,9,2006,1790,Good,2090,907400
2,1,5,3,1880,2010,2,8/21/12 0:00,8,21,2012,1600,Very Good,2090,1065000
2,1,8,3,1880,2004,2,7/25/12 0:00,7,25,2012,1958,Good,2090,1100000
1,0,8,4,1880,2010,2,4/2/96 0:00,4,2,1996,2099,Good,2090,20000
3,0,9,3,1900,1963,3,4/6/05 0:00,4,6,2005,2520,Average,1853,703700
3,1,11,3,1900,2014,3,12/11/13 0:00,12,11,2013,2520,Very Good,1853,1210000
2,1,6,2,1890,2004,3,3/30/99 0:00,3,30,1999,2568,Good,1853,130500
2,2,8,4,1800,2009,3,10/20/97 0:00,10,20,1997,2520,Good,1853,339500
3,1,9,4,1800,1978,3,8/28/06 0:00,8,28,2006,2504,Good,1853,1050000
3,1,9,4,1880,2016,3,9/14/16 0:00,9,14,2016,2552,Very Good,1853,1550000
3,1,9,4,1890,2009,3,9/16/15 0:00,9,16,2015,2520,Good,1853,1599900
3,1,13,4,1800,2006,3,3/30/18 0:00,3,30,2018,2382,Excellent,1853,1700000
3,2,10,4,1800,2016,3,5/1/17 0:00,5,1,2017,2520,Very Good,1853,1700000
3,1,10,5,1890,2009,3,11/8/01 0:00,11,8,2001,2520,Good,1853,450000
3,1,9,4,1800,2011,3,3/18/11 0:00,3,18,2011,2610,Average,1971,846000
3,1,5,4,1890,2006,2,8/8/06 0:00,8,8,2006,1468,Good,1853,1312000
1,1,4,2,1900,2004,3,9/26/97 0:00,9,26,1997,2196,Good,1853,390000
3,1,8,3,1890,2007,2,12/20/04 0:00,12,20,2004,1440,Good,1853,772500
1,0,4,1,1885,2004,2,7/2/10 0:00,7,2,2010,1104,Good,374,499000
2,0,9,2,1805,1974,2,3/1/00 0:00,3,1,2000,1104,Average,456,216000
3,1,8,3,1890,2002,2,8/29/02 0:00,8,29,2002,1389,Good,1372,636090
4,2,11,5,1900,2002,4,3/5/14 0:00,3,5,2014,3162,Good,950,1599000
3,1,8,3,1885,2007,2,10/23/95 0:00,10,23,1995,2192,Good,1344,380000
4,0,8,5,1900,2000,3,11/2/12 0:00,11,2,2012,2751,Good,1626,1295000
3,0,10,6,1885,2012,3,9/7/12 0:00,9,7,2012,2196,Good,1400,1255000
3,1,10,4,1885,2009,3,2/3/99 0:00,2,3,1999,2118,Good,1400,463000
3,0,10,4,1885,2008,3,1/29/05 0:00,1,29,2005,2151,Good,1400,990000
2,0,6,3,1907,2005,2,3/21/07 0:00,3,21,2007,884,Good,791,682500
4,2,8,3,1907,2014,2,10/8/14 0:00,10,8,2014,1148,Very Good,814,993500
2,1,7,2,1907,2011,2,6/3/09 0:00,6,3,2009,1222,Good,838,745000
2,1,11,4,1979,2012,2,10/30/13 0:00,10,30,2013,1380,Very Good,1183,1155000
2,1,11,3,1979,2014,2,8/24/17 0:00,8,24,2017,1380,Good,1320,1363000
3,1,11,4,1979,2007,2,10/29/10 0:00,10,29,2010,1380,Very Good,1368,1148000
3,1,9,3,1865,2012,2,5/13/05 0:00,5,13,2005,1410,Good,1795,900000
3,1,9,4,1870,2011,3,9/24/10 0:00,9,24,2010,2668,Good,1700,1440000
2,1,6,2,1865,1990,2,3/15/05 0:00,3,15,2005,1382,Good,1700,872000
4,1,8,4,1905,2008,3,11/30/15 0:00,11,30,2015,2920,Good,1968,1925000
2,1,7,3,1906,2004,2,8/19/14 0:00,8,19,2014,1630,Good,1000,1280000
4,0,12,4,1900,2013,4,12/18/02 0:00,12,18,2002,3344,Average,960,770000
4,1,11,5,1887,2015,2.5,11/4/97 0:00,11,4,1997,3287,Average,2678,750000
4,3,16,5,1916,2009,4,4/15/08 0:00,4,15,2008,6140,Very Good,2850,2675000
4,1,11,6,1907,2000,3,12/28/17 0:00,12,28,2017,3902,Good,1224,1844970
5,0,10,6,1925,2005,3,1/19/16 0:00,1,19,2016,3440,Very Good,1960,2350000
3,1,8,4,1910,2003,3,9/13/11 0:00,9,13,2011,2556,Very Good,1960,1680000
4,4,11,6,1897,2007,4,12/13/07 0:00,12,13,2007,3263,Very Good,1800,2834050
3,1,10,4,1897,2007,3,10/18/05 0:00,10,18,2005,2940,Good,1800,1495000
3,0,8,4,1897,2009,3,6/21/13 0:00,6,21,2013,2744,Very Good,1800,2150000
3,1,11,4,1895,2001,3,7/12/11 0:00,7,12,2011,3032,Very Good,1800,1945000
3,1,11,4,1897,2009,3,12/22/09 0:00,12,22,2009,3016,Very Good,1800,1805000
2,1,9,3,1897,2004,3,4/19/18 0:00,4,19,2018,2304,Very Good,1620,2150000
3,1,11,5,1883,1935,3,7/31/17 0:00,7,31,2017,2500,Good,1800,1625000
4,1,9,5,1880,1984,3,4/1/09 0:00,4,1,2009,2880,Good,1800,1450000
2,1,9,3,1870,2010,3,4/14/14 0:00,4,14,2014,2584,Very Good,1800,1905000
5,2,10,5,1922,2001,3,6/6/08 0:00,6,6,2008,3254,Good,1800,1865000
2,1,6,3,1908,2004,2,2/29/12 0:00,2,29,2012,1590,Good,1424,890000
3,1,6,3,1908,2005,2,5/1/18 0:00,5,1,2018,1590,Good,1424,1345000
1,0,6,3,1908,2006,2,12/23/94 0:00,12,23,1994,1542,Good,1424,282777
3,1,9,3,1908,2008,2,5/4/06 0:00,5,4,2006,1854,Good,1424,715000
3,1,7,3,1908,2013,2,7/19/13 0:00,7,19,2013,1566,Very Good,1424,1315000
3,1,9,4,1908,2015,2,4/22/15 0:00,4,22,2015,1686,Very Good,1424,1440000
3,1,7,5,1906,2013,3,8/19/11 0:00,8,19,2011,2548,Average,1627,1060000
2,2,8,5,1906,2015,3,4/28/17 0:00,4,28,2017,2631,Good,1627,1925000
3,0,9,3,1906,2010,3,5/19/10 0:00,5,19,2010,2443,Average,1627,979000
4,1,9,4,1906,2007,3,8/24/15 0:00,8,24,2015,2428,Very Good,1627,1737000
2,0,6,3,1939,2004,2,10/30/15 0:00,10,30,2015,918,Good,680,865000
2,1,5,2,1939,2007,2,11/16/07 0:00,11,16,2007,918,Very Good,680,795000
2,0,6,3,1939,2004,2,7/25/17 0:00,7,25,2017,918,Good,652,950000
2,1,5,2,1880,2004,2,2/17/12 0:00,2,17,2012,970,Good,710,799000
2,0,7,2,1885,1984,2,12/23/14 0:00,12,23,2014,1440,Average,1800,1050000
2,1,6,3,1910,1996,2,1/18/08 0:00,1,18,2008,1440,Average,1800,1100000
4,0,12,4,1900,2007,4,4/28/17 0:00,4,28,2017,4352,Good,1685,2279000
2,1,6,3,1900,2001,3,6/27/01 0:00,6,27,2001,1505,Average,510,200000
2,0,6,3,1904,2004,3,8/6/13 0:00,8,6,2013,1281,Good,421,650000
1,1,6,1,1900,2004,3,5/25/05 0:00,5,25,2005,1530,Good,331,660000
2,0,6,3,1900,2003,3,9/21/16 0:00,9,21,2016,1335,Good,560,830000
1,1,6,3,1880,2013,2,7/10/17 0:00,7,10,2017,1170,Average,827,635000
1,1,6,3,1880,2011,3,10/28/10 0:00,10,28,2010,1350,Good,827,673500
3,1,7,2,1890,2005,2,5/26/93 0:00,5,26,1993,2116,Good,1853,317000
3,0,10,4,1911,2004,3,3/4/97 0:00,3,4,1997,3036,Good,1853,350000
3,1,6,4,1890,2009,3,6/2/10 0:00,6,2,2010,1900,Good,922,1048500
3,0,8,4,1900,2016,3,7/25/17 0:00,7,25,2017,1949,Very Good,818,2020000
2,0,10,5,1900,2004,3,12/12/94 0:00,12,12,1994,2008,Good,896,127000
3,1,7,3,1900,2007,4,8/2/12 0:00,8,2,2012,1512,Good,429,820000
2,1,8,3,1976,2004,3,9/24/09 0:00,9,24,2009,2622,Good,1853,822500
3,0,8,2,1880,2004,3,6/10/04 0:00,6,10,2004,1350,Good,1458,705500
2,0,6,2,1890,2008,3,9/5/12 0:00,9,5,2012,1455,Average,1170,900000
2,0,6,3,1880,2011,2,12/11/98 0:00,12,11,1998,1268,Good,1364,140000
3,1,12,3,1880,2010,2,5/26/17 0:00,5,26,2017,2112,Very Good,2150,2000000
3,0,10,5,1880,2014,3,5/4/16 0:00,5,4,2016,2397,Good,1612,1410000
2,0,8,5,1880,2004,2,1/5/93 0:00,1,5,1993,2042,Good,2150,349000
3,1,15,7,1905,2006,3,11/26/13 0:00,11,26,2013,2862,Good,1900,1700000
4,0,10,6,1905,1999,3,8/13/10 0:00,8,13,2010,3078,Average,1900,1255000
3,0,9,3,1890,2009,3,6/1/98 0:00,6,1,1998,3481,Good,2100,501000
5,1,15,5,1890,1988,3,3/3/05 0:00,3,3,2005,2790,Good,2100,1550000
5,2,10,6,1890,2012,3,3/3/08 0:00,3,3,2008,4023,Good,2100,1430000
2,1,7,4,1875,2012,3,8/10/17 0:00,8,10,2017,2037,Good,1450,1510000
2,0,7,3,1890,1990,3,3/20/13 0:00,3,20,2013,2037,Good,1450,1050000
2,1,8,3,1890,1975,3,10/6/09 0:00,10,6,2009,2760,Good,1450,910000
1,0,6,3,1890,1950,2,6/25/03 0:00,6,25,2003,1624,Good,1622,580000
1,1,4,3,1890,2007,2,12/18/07 0:00,12,18,2007,1630,Good,1625,890000
1,0,8,4,1890,2000,2,12/13/01 0:00,12,13,2001,1696,Average,1619,170000
3,0,7,3,1885,1985,2,9/21/07 0:00,9,21,2007,1558,Average,1036,890000
2,1,6,3,1885,2008,2,4/18/17 0:00,4,18,2017,1464,Good,1015,1120000
2,1,8,3,1885,2007,2,7/7/08 0:00,7,7,2008,1492,Good,970,834000
2,1,6,3,1876,2003,2,6/12/08 0:00,6,12,2008,1454,Good,996,905000
1,1,7,2,1900,1980,2,8/2/94 0:00,8,2,1994,1152,Good,1014,255000
4,1,12,3,1917,1987,3,9/26/13 0:00,9,26,2013,2220,Good,1030,1065000
1,1,6,2,1880,2003,3,6/5/14 0:00,6,5,2014,1728,Good,900,900000
1,1,6,2,1876,2006,2,4/24/17 0:00,4,24,2017,1152,Good,900,915000
1,1,5,2,1880,1985,2,12/7/94 0:00,12,7,1994,1152,Good,900,250000
3,1,8,5,1900,2007,4,9/29/06 0:00,9,29,2006,4538,Good,1666,2000000
3,0,10,2,1900,2001,3,4/4/05 0:00,4,4,2005,3420,Good,1666,2050000
3,1,12,4,1900,1988,3,3/30/06 0:00,3,30,2006,2656,Good,1633,1690000
5,1,12,5,1900,2008,3,6/14/06 0:00,6,14,2006,3408,Good,1633,1735000
4,1,7,4,1890,2005,3,11/8/06 0:00,11,8,2006,3100,Very Good,1080,1575000
5,1,9,5,1890,2014,3,4/11/17 0:00,4,11,2017,2608,Very Good,1080,2295000
7,1,16,7,1897,2006,4,2/6/18 0:00,2,6,2018,6560,Very Good,3600,4100000
4,2,10,3,1897,1990,3,1/13/15 0:00,1,13,2015,2672,Good,1620,1800000
3,1,13,7,1890,2011,3,11/16/92 0:00,11,16,1992,3524,Average,1113,536500
3,1,12,5,1910,2006,3,10/20/17 0:00,10,20,2017,2608,Good,1047,1670000
1,0,6,2,1900,1998,2,3/21/07 0:00,3,21,2007,872,Good,718,340000
2,1,5,3,1910,2004,2.5,10/7/03 0:00,10,7,2003,1528,Good,799,625000
1,0,6,3,1900,2014,2,2/11/99 0:00,2,11,1999,1208,Good,714,271000
1,0,4,2,1900,1956,2,5/21/02 0:00,5,21,2002,894,Good,461,375000
2,0,6,2,1900,2004,3,4/12/18 0:00,4,12,2018,1494,Good,609,1080000
1,0,4,2,1900,2002,2,8/23/05 0:00,8,23,2005,716,Good,408,550000
1,0,4,2,1900,2009,2,9/9/08 0:00,9,9,2008,702,Good,499,495000
2,0,4,2,1900,2001,2,10/19/05 0:00,10,19,2005,834,Good,589,625000
1,0,4,2,1900,2002,2,12/29/03 0:00,12,29,2003,936,Average,632,485000
1,1,6,3,1880,2002,3,9/30/02 0:00,9,30,2002,1530,Good,827,490500
2,0,6,3,1880,2016,3,1/5/16 0:00,1,5,2016,1350,Good,827,778000
1,1,6,3,1880,2006,3,6/20/03 0:00,6,20,2003,1350,Average,827,450000
1,1,6,3,1900,2005,3,6/28/17 0:00,6,28,2017,1350,Very Good,827,875000
2,0,7,3,1900,2004,3,10/25/11 0:00,10,25,2011,1350,Good,827,680000
2,0,7,3,1900,2003,2,7/3/03 0:00,7,3,2003,900,Average,827,265000
2,0,6,3,1900,2004,3,10/10/06 0:00,10,10,2006,1350,Good,827,675000
1,1,6,3,1878,2010,3,6/20/17 0:00,6,20,2017,1350,Good,827,880000
1,1,6,2,1900,2001,2,8/10/06 0:00,8,10,2006,1200,Good,827,575000
5,1,7,5,1900,2013,3,6/13/13 0:00,6,13,2013,1788,Good,1120,1050000
2,1,8,3,1900,2003,3,12/7/16 0:00,12,7,2016,1728,Average,960,970000
1,1,6,4,1900,1999,3,3/8/00 0:00,3,8,2000,1728,Average,960,380000
2,0,7,4,1820,2008,2,4/15/08 0:00,4,15,2008,1728,Good,960,517000
2,1,8,3,1920,2009,3,6/22/16 0:00,6,22,2016,1728,Good,960,1110000
1,1,6,2,1900,2006,2,3/7/11 0:00,3,7,2011,1184,Very Good,1120,746500
1,1,6,3,1900,2014,2,8/6/14 0:00,8,6,2014,1192,Very Good,815,760000
2,0,6,2,1900,2002,2,4/8/14 0:00,4,8,2014,1192,Good,815,755000
2,1,9,4,1880,2004,3,3/26/04 0:00,3,26,2004,3150,Good,2150,203600
3,1,10,4,1880,2006,3,12/6/01 0:00,12,6,2001,3030,Good,2273,825000
3,1,13,3,1880,1990,3,2/25/03 0:00,2,25,2003,3533,Average,2150,878750
4,2,13,5,1880,2008,3,8/3/93 0:00,8,3,1993,3372,Average,2092,447500
3,1,7,3,1989,2010,3,12/6/11 0:00,12,6,2011,1665,Very Good,734,825000
2,1,6,3,1920,2013,2,6/17/13 0:00,6,17,2013,1824,Very Good,1760,1049900
2,1,6,3,1895,2008,2,10/21/16 0:00,10,21,2016,1912,Good,1760,1175000
2,0,8,3,1895,2009,2,8/3/15 0:00,8,3,2015,1496,Average,1760,175145
1,0,7,3,1895,1987,2,9/13/06 0:00,9,13,2006,2122,Average,1492,655000
2,1,9,5,1895,1991,2,9/25/98 0:00,9,25,1998,2118,Average,1495,165000
1,0,8,4,1895,2007,2,3/8/07 0:00,3,8,2007,2118,Average,1492,665000
4,0,6,4,1895,2003,2,2/7/02 0:00,2,7,2002,2650,Good,2970,215000
1,0,8,5,1890,2009,2,12/15/98 0:00,12,15,1998,1476,Good,1125,141000
1,1,5,3,1890,2004,2,4/25/17 0:00,4,25,2017,1422,Good,1125,825000
1,0,6,3,1890,1996,2,5/18/18 0:00,5,18,2018,1322,Good,1125,700000
1,1,5,2,1890,2009,2,6/28/16 0:00,6,28,2016,1348,Good,1125,870000
1,1,9,4,1900,1975,2,3/26/96 0:00,3,26,1996,1818,Good,1478,325000
3,2,8,3,1900,2004,4,12/19/01 0:00,12,19,2001,4458,Very Good,1692,1050000
4,0,9,4,1925,2010,3,9/8/95 0:00,9,8,1995,2332,Good,1860,375500
3,1,11,4,1920,2006,3,2/12/13 0:00,2,12,2013,2460,Good,1860,1500000
2,0,10,4,1900,2000,3,10/26/17 0:00,10,26,2017,2332,Average,1860,1600000
3,1,13,5,1885,2013,3,10/5/17 0:00,10,5,2017,2598,Good,1860,1890000
3,1,8,5,1885,2016,3,12/21/17 0:00,12,21,2017,2312,Very Good,1860,2210555
3,1,7,4,1920,2008,3,1/18/05 0:00,1,18,2005,2474,Very Good,1860,1400000
3,1,11,5,1886,2006,3,7/23/96 0:00,7,23,1996,2726,Good,1859,393000
4,1,11,6,1885,2014,3,2/20/13 0:00,2,20,2013,2903,Good,1964,1395000
3,1,8,5,1879,2011,3,12/8/14 0:00,12,8,2014,3180,Average,1964,1715000
3,1,13,6,1891,1992,3,10/1/15 0:00,10,1,2015,3407,Good,1963,1875000
3,1,8,5,1885,2018,3,5/13/15 0:00,5,13,2015,3000,Average,1200,1278460
2,0,7,2,1900,2007,3,5/1/17 0:00,5,1,2017,1162,Good,362,599100
4,1,9,6,1900,2003,2,1/9/02 0:00,1,9,2002,1960,Good,1600,548000
2,1,6,2,1900,1960,2,11/25/03 0:00,11,25,2003,1976,Average,1600,606500
2,2,4,2,1957,1995,2,9/12/12 0:00,9,12,2012,1200,Good,1127,801000
2,2,6,3,1950,1997,2,4/3/15 0:00,4,3,2015,1200,Average,1393,852500
3,0,5,3,1960,2007,2,7/26/07 0:00,7,26,2007,1778,Good,997,1275000
2,1,5,2,1960,2003,2,7/14/14 0:00,7,14,2014,1200,Very Good,873,1060000
3,0,6,3,1960,2000,2,8/30/95 0:00,8,30,1995,1262,Good,837,310000
2,1,5,2,1960,2000,2,8/24/99 0:00,8,24,1999,1260,Average,834,360000
1,0,5,2,1900,1959,2,12/18/12 0:00,12,18,2012,1308,Good,1726,825000
1,1,5,2,1900,2009,2,8/14/12 0:00,8,14,2012,1206,Good,1726,875000
3,2,7,3,1980,2000,3,4/10/03 0:00,4,10,2003,2022,Average,1128,525000
3,1,6,3,1980,2000,3,5/25/11 0:00,5,25,2011,1764,Good,987,780000
3,0,8,3,1950,2000,3,8/19/15 0:00,8,19,2015,2142,Good,1184,965150
3,1,9,3,1976,2012,3,4/2/13 0:00,4,2,2013,2016,Good,1157,925000
2,0,7,3,1926,2008,2,4/14/08 0:00,4,14,2008,1286,Average,1323,625000
3,0,6,2,1907,2016,2,8/23/16 0:00,8,23,2016,1386,Good,952,1000000
2,1,6,3,1907,2014,3,1/31/11 0:00,1,31,2011,1851,Average,952,650000
3,0,8,5,1909,2008,3,12/20/05 0:00,12,20,2005,2443,Good,1190,735000
4,1,10,5,1909,2007,3,1/15/08 0:00,1,15,2008,2443,Good,1190,1200000
4,0,10,4,1910,2008,3,2/13/08 0:00,2,13,2008,2443,Average,1190,771200
4,1,10,5,1910,2008,3,2/20/14 0:00,2,20,2014,2485,Good,1190,1175000
6,1,10,6,1900,2003,3,1/6/12 0:00,1,6,2012,2838,Good,1190,1231000
3,1,12,5,1900,2004,3,2/7/18 0:00,2,7,2018,2443,Good,1156,1625000
1,1,6,3,1900,2011,2,3/14/14 0:00,3,14,2014,1304,Good,960,772000
1,1,6,3,1900,2004,2,7/22/13 0:00,7,22,2013,1286,Good,960,755000
2,1,6,2,1900,2001,2,1/17/07 0:00,1,17,2007,1286,Average,960,625000
1,1,6,3,1900,2015,2,3/31/94 0:00,3,31,1994,1286,Average,960,162000
2,1,6,3,1900,2012,2,4/28/09 0:00,4,28,2009,1286,Average,960,534000
3,1,6,4,1895,2006,3,6/26/15 0:00,6,26,2015,1412,Good,990,1014000
2,1,9,3,1895,2000,3,4/28/17 0:00,4,28,2017,2100,Average,990,932000
3,1,10,4,1895,2005,3.5,8/4/11 0:00,8,4,2011,2192,Good,874,1039000
3,1,7,4,1895,1978,3,7/10/01 0:00,7,10,2001,1888,Average,874,451550
4,2,11,6,1895,1990,3,1/16/14 0:00,1,16,2014,2676,Good,1569,1260000
5,3,12,8,1895,2010,3,7/11/08 0:00,7,11,2008,2724,Good,1569,650000
4,0,12,8,1895,1996,3,3/3/10 0:00,3,3,2010,2811,Good,1612,1070000
2,0,6,3,1908,2010,2,11/3/15 0:00,11,3,2015,1384,Very Good,1150,945000
1,1,6,2,1908,2008,2,11/21/08 0:00,11,21,2008,1192,Good,1162,660000
1,1,6,2,1908,2008,2,12/22/08 0:00,12,22,2008,1192,Good,1162,645000
1,1,7,2,1908,2008,2,8/27/09 0:00,8,27,2009,1192,Good,1162,563500
2,1,6,2,1908,2005,2,5/18/06 0:00,5,18,2006,1192,Good,1162,622000
1,1,6,3,1908,2009,2,8/16/10 0:00,8,16,2010,1184,Good,1162,649000
1,1,6,3,1908,2007,2,12/2/10 0:00,12,2,2010,1192,Good,1162,640000
2,0,6,2,1908,2005,2,6/6/13 0:00,6,6,2013,1216,Good,1162,693000
1,1,6,2,1890,2009,2,10/3/13 0:00,10,3,2013,1322,Very Good,1125,755000
3,1,9,3,1895,2008,2,10/24/16 0:00,10,24,2016,1952,Very Good,1056,1405000
3,0,9,3,1890,2010,2,4/20/16 0:00,4,20,2016,1262,Good,1140,1180000
2,0,6,3,1900,2008,2,6/26/18 0:00,6,26,2018,1128,Good,640,1050000
3,1,7,3,1890,2000,2,9/20/12 0:00,9,20,2012,1088,Good,740,771000
4,1,12,4,1900,2009,3,7/29/15 0:00,7,29,2015,2056,Good,1881,1600555
3,1,9,4,1885,2012,2,6/5/15 0:00,6,5,2015,2210,Very Good,1881,2157000
2,0,6,2,1873,2007,2,8/26/10 0:00,8,26,2010,1136,Very Good,1254,749000
2,1,7,3,1875,2013,2,2/18/99 0:00,2,18,1999,1788,Good,1830,375000
2,0,8,2,1980,2008,2,11/10/03 0:00,11,10,2003,2320,Good,2033,680000
2,0,9,3,1880,1996,2,12/5/13 0:00,12,5,2013,2463,Good,2033,1140000
5,0,7,6,1875,2005,2,5/19/17 0:00,5,19,2017,2437,Good,2033,1800000
3,1,8,4,1895,2011,3,8/1/11 0:00,8,1,2011,1938,Very Good,924,1175000
3,1,10,4,1900,1989,3,8/26/97 0:00,8,26,1997,2136,Average,1623,315000
3,1,9,5,1900,1997,3,9/26/14 0:00,9,26,2014,2176,Good,1623,1250000
3,1,10,4,1905,2011,3,12/8/16 0:00,12,8,2016,2233,Very Good,2155,1576000
4,0,11,4,1905,2000,3,4/20/05 0:00,4,20,2005,2452,Good,1189,975000
4,1,8,5,1905,2000,3,5/5/04 0:00,5,5,2004,2562,Good,1199,950000
2,1,9,3,1885,1987,3,4/3/92 0:00,4,3,1992,2286,Average,1527,233250
3,0,11,4,1885,2000,3,8/20/03 0:00,8,20,2003,2292,Good,1400,678300
2,0,7,5,1890,2017,2,9/3/15 0:00,9,3,2015,1304,Good,939,940000
3,1,7,3,1900,2009,3,9/22/09 0:00,9,22,2009,2508,Good,971,1375000
3,1,10,3,1900,2016,3,8/3/17 0:00,8,3,2017,2834,Good,1062,837500
3,1,9,3,1900,1978,3,1/3/18 0:00,1,3,2018,2206,Good,1101,1500000
3,1,9,4,1900,2007,3,1/22/05 0:00,1,22,2005,2216,Good,957,1625000
3,1,9,4,1900,2003,3,8/28/03 0:00,8,28,2003,2140,Good,796,890000
6,1,10,6,1900,2002,3,1/3/02 0:00,1,3,2002,2319,Good,935,1125000
4,0,9,5,1900,2003,3,6/5/15 0:00,6,5,2015,2166,Good,882,1500000
4,0,10,4,1921,2004,3,5/30/02 0:00,5,30,2002,2206,Good,883,855000
3,1,8,3,1900,2016,3,12/15/17 0:00,12,15,2017,2256,Good,956,1725000
3,1,9,4,1921,2004,3,3/2/12 0:00,3,2,2012,2206,Good,958,1260000
2,2,10,3,1921,2008,3,11/8/10 0:00,11,8,2010,2206,Good,957,1275000
4,1,12,4,1900,1988,3,6/30/04 0:00,6,30,2004,2256,Good,972,925000
4,0,9,6,1900,2000,3,1/25/96 0:00,1,25,1996,2382,Average,1600,500000
2,1,7,3,1875,2000,2,12/10/97 0:00,12,10,1997,1418,Good,1600,320000
1,1,6,2,1890,2014,2,3/14/03 0:00,3,14,2003,1414,Good,960,460000
2,2,13,4,1915,2004,4,9/21/94 0:00,9,21,1994,3696,Good,1482,585000
3,0,11,7,1906,1984,3,12/17/13 0:00,12,17,2013,2490,Good,1052,1361000
2,1,7,2,1900,2015,2,8/15/16 0:00,8,15,2016,1242,Good,968,805000
1,1,7,2,1880,2000,2,1/12/05 0:00,1,12,2005,828,Good,787,585000
3,0,9,4,1900,2013,3,6/8/98 0:00,6,8,1998,3288,Good,1029,570000
1,1,6,3,1900,2002,2,12/1/95 0:00,12,1,1995,1286,Average,960,149500
2,1,7,3,1900,2008,2,10/6/17 0:00,10,6,2017,1852,Good,1450,1155200
1,1,6,3,1907,2000,2,10/30/09 0:00,10,30,2009,1354,Good,1134,741600
2,1,7,3,1907,2009,2,12/9/10 0:00,12,9,2010,1354,Good,1133,730000
3,1,7,3,1907,2011,2,1/30/12 0:00,1,30,2012,1354,Good,1133,755000
3,0,6,3,1907,2004,2,8/4/08 0:00,8,4,2008,1296,Good,1213,849000
3,1,8,4,1907,2014,2,9/22/11 0:00,9,22,2011,1354,Good,1295,581000
3,1,9,3,1900,2008,3,7/30/15 0:00,7,30,2015,2062,Good,1882,1264000
2,1,6,3,1890,2004,1,7/9/08 0:00,7,9,2008,892,Good,771,584700
3,1,11,4,1900,2004,2,6/14/01 0:00,6,14,2001,2096,Average,1600,570000
1,1,6,4,1917,2005,2,4/26/10 0:00,4,26,2010,2064,Good,1600,870000
1,0,6,3,1910,2015,2,6/26/92 0:00,6,26,1992,1280,Average,1600,249000
2,0,5,2,1920,2009,2,4/3/00 0:00,4,3,2000,1280,Good,1600,440000
3,0,10,6,1927,2008,2,5/11/10 0:00,5,11,2010,1912,Good,1600,1225000
3,0,9,3,1900,2009,3,9/12/07 0:00,9,12,2007,2992,Good,1587,999000
